timestamp,value,__name__,application,error,exception,instance,job,le,method,outcome,status,uri
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.447392426,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.536870911,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.626349396,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.715827881,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.805306366,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.894784851,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.984263336,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,1.073741824,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,1.431655765,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,1.789569706,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,2.147483647,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,2.505397588,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,2.863311529,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,3.22122547,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,3.579139411,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,3.937053352,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,4.294967296,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,5.726623061,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,7.158278826,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,8.589934591,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,10.021590356,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,11.453246121,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,12.884901886,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,14.316557651,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,15.748213416,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,17.179869184,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,22.906492245,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,28.633115306,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,30.0,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,4859,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,+Inf,GET,SUCCESS,200,/actuator/prometheus
2025-03-12 14:09:27.757999897,16,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.001,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,33,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.001048576,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,244,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.001398101,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,486,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.001747626,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,639,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.002097151,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,718,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.002446676,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,764,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.002796201,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,788,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.003145726,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,794,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.003495251,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,798,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.003844776,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,800,http_server_requests_seconds_bucket,Course Service Application,none,none,course-service:8038,course_service,0.004194304,GET,SUCCESS,200,/actuator/health
